jurisdiction,formNumber,formName,formNameLooksMisextracted,remediationLane,remediationLaneName,activeTrackStatus,affectedTrackIds,trackBindingStatus,candidateRegistryFormId,candidateRegistryTrackIds,routeKinds,rendererKind,packetCapable,participantTreatment,sellable,publicPacketRoute,checkoutSuppressed,paymentSuppressed,packetCreditConsumed,officialSourceUrl,sourcePublisher,sourceRetrievalDate,sourceRevision,sourceSha256,sourceBinaryPresentInClone,sourceBinaryPathInClone,currentnessStatus,missingBinary,structuralClass,interactiveFieldCount,anyFinalizedArtifact,activeContentVerdict,contactSheetShowsAFill,defectCategories,severity,releaseRisk,owner,independentReviewStatus,disposition,dispositionMeaning,acquisitionPriority,acquisitionRule,rootCauseIds,systemicRootCauseIds,familySpecificRootCauseIds,packetCapableTreatment,servedByGuidanceOrDeferral,certifiableArtifacts,labelsAwaitingAPlacementDecision,exactBlocker,exactNextAction,releaseStatus
VA,CC-1203-B,ADDENDUM TO PETITION FOR SEALING,false,E,orphaned_or_optional_asset,orphaned_or_optional,,no_track_binding_established,,,,acroform_fill,false,,false,false,true,true,false,https://www.vacourts.gov/static/forms/circuit/crim_sealing/cc1203.pdf,www.vacourts.gov,2026-08-02,REV-2026-07,9ec9a6b12adb3a3f14ec0afd39ddcfab4ec00ec2fa441ff5e1648ffb8b334781,false,,candidate_current_source,false,acroform,44,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact visually_unsafe,low,none,RCAP inventory owner,never_independently_reviewed,orphaned,No active track requires it and no candidate binding to one exists.,4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,false,false,false,0,"Nothing is blocked. No active launch track's packet set requires this asset, so it is inventory rather than pending work.","Decide retain, archive or retire for VA CC-1203-B and record the decision. It blocks nothing in the meantime.",HELD
VA,CC-1473,PETITION FOR EXPUNGEMENT,false,B,official_source_acquisition_required,active_track,va_exp_nonconviction,bound_to_tracks_by_the_committed_relationships,,,exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,https://www.vacourts.gov/forms/circuit/cc1473.pdf,www.vacourts.gov,2026-08-02,REV-2026-07,6176c2f55bdb320682acecf0a79931bd5e496c4c93b5696645d4ef447fa67219,false,,candidate_current_source,false,acroform,40,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact visually_unsafe,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL RC-V-UNSAFE-PLACEMENT,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING RC-V-UNSAFE-PLACEMENT,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 6176c2f55bdb320682acecf0a79931bd5e496c4c93b5696645d4ef447fa67219) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official VA CC-1473 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
VA,cc1473.pdf,cc1473.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established_candidate_form_number_match_unconfirmed,CC-1473,va_exp_nonconviction,,no render strategy recorded,false,,false,false,true,true,false,,,,,6f4390495a8781ee48845b575c7e245eb09a2e492319aa51206882a1b4cdf3f3,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for VA cc1473.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. A candidate, unconfirmed, form-number match is VA CC-1473 (tracks va_exp_nonconviction).","Retrieve the current official VA cc1473.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, confirm or reject the candidate form-number binding to VA CC-1473 so this row can name the route it affects.",HELD
VA,cc1473inst.pdf,cc1473inst.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established_candidate_form_number_match_unconfirmed,CC-1473,va_exp_nonconviction,,no render strategy recorded,false,,false,false,true,true,false,,,,,ffbfc0da7254f3c6bebc9d76878f34e7b2e701324fa2f56bf58460b28479fde6,false,,not recorded,true,scanned_pdf,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-FLAT-GEOMETRY RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-FLAT-GEOMETRY RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for VA cc1473inst.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. A candidate, unconfirmed, form-number match is VA CC-1473 (tracks va_exp_nonconviction).","Retrieve the current official VA cc1473inst.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, confirm or reject the candidate form-number binding to VA CC-1473 so this row can name the route it affects.",HELD
VA,va-expungement-sealing-forms.html,va-expungement-sealing-forms.html,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,b9ed3bfc69c4a82954801b3d99b6f8c01fbe3b0edfe876aa6db4f9ba7b1d6f5f,false,,not recorded,true,html_form,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for VA va-expungement-sealing-forms.html is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VA va-expungement-sealing-forms.html binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,200-00129 – Petition to Expunge Criminal History.pdf,200-00129 – Petition to Expunge Criminal History.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,6b855b1976bb10bb1a623e4ae1741545d36108c5e320c7ce542d214481ab9be5,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for VT 200-00129 – Petition to Expunge Criminal History.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT 200-00129 – Petition to Expunge Criminal History.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,200-00130,Petition to Seal Criminal History,false,B,official_source_acquisition_required,active_track,vt_seal_18_to_21 vt_seal_dui vt_seal_felony vt_seal_misdemeanor vt_seal_nonconviction vt_seal_pardon,bound_to_tracks_by_the_committed_relationships,,,guidance_only exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,https://www.vtcourts.gov/media/114,www.vtcourts.gov,2026-08-02,REV-2025-07,ff914f49c2a78a8b96d48f1242b70ab12ff7cb25beeeb8b850505357fdf982ed,false,,candidate_current_source,false,acroform,48,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-ABSENT RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-T-VALUES-ABSENT RC-V-CLIPPING,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 ff914f49c2a78a8b96d48f1242b70ab12ff7cb25beeeb8b850505357fdf982ed) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official VT 200-00130 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
VT,200-00130A,Filing a Petition to Expunge or Seal a Criminal Record,false,E,orphaned_or_optional_asset,orphaned_or_optional,,no_track_binding_established,,,,flat_overlay,false,,false,false,true,true,false,https://www.vtcourts.gov/media/7713,www.vtcourts.gov,2026-08-02,REV-UNKNOWN,8a44b91cd2f48af494cefcadb557c3c0f5a35b0bdeef06272ee54c66f9ca8078,false,,revision_confirmation_required,false,flat_pdf,0,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design never_independently_approved stale_contact_sheet_manifest_or_review_evidence stale_or_superseded,low,none,RCAP inventory owner,never_independently_reviewed,reference_only,"An instruction, guidance or supporting-process document, not a filed component.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-STALE-OR-SUPERSEDED RC-T-FLAT-GEOMETRY RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-V-NO-SHEET-PRODUCED,RC-S-STALE-OR-SUPERSEDED RC-T-FLAT-GEOMETRY,false,false,false,0,"Nothing is blocked. No active launch track's packet set requires this asset, so it is inventory rather than pending work.","Decide retain, archive or retire for VT 200-00130A and record the decision. It blocks nothing in the meantime.",HELD
VT,200-00130A - Filing a Petition to Expunge or Seal a Criminal Record.pdf,200-00130A - Filing a Petition to Expunge or Seal a Criminal Record.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,8a44b91cd2f48af494cefcadb557c3c0f5a35b0bdeef06272ee54c66f9ca8078,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for VT 200-00130A - Filing a Petition to Expunge or Seal a Criminal Record.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT 200-00130A - Filing a Petition to Expunge or Seal a Criminal Record.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,200-00131,Response to Petition to Expunge or Seal,false,E,orphaned_or_optional_asset,orphaned_or_optional,,no_track_binding_established,,,,acroform_fill,false,,false,false,true,true,false,https://www.vtcourts.gov/media/116,www.vtcourts.gov,2026-08-02,REV-2018-07,5afb8d524b52a6e9faaa2a797c9d2230dc11a492d1f5544bd9cf9f05a9d3379a,false,,candidate_current_source,false,acroform,21,false,no rendered artifact to judge,,currentness_unverified held_on_source_or_design multi_widget_ambiguity never_independently_approved stale_contact_sheet_manifest_or_review_evidence,low,none,RCAP inventory owner,never_independently_reviewed,orphaned,No active track requires it and no candidate binding to one exists.,4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-NO-DERIVABLE-WRITE-BOX RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-V-NO-SHEET-PRODUCED,RC-T-NO-DERIVABLE-WRITE-BOX,false,false,false,0,"Nothing is blocked. No active launch track's packet set requires this asset, so it is inventory rather than pending work.","Decide retain, archive or retire for VT 200-00131 and record the decision. It blocks nothing in the meantime.",HELD
VT,200-00131.pdf,200-00131.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,5afb8d524b52a6e9faaa2a797c9d2230dc11a492d1f5544bd9cf9f05a9d3379a,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for VT 200-00131.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT 200-00131.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,200-00132,Stipulation to Seal Criminal History Record and Order,false,B,official_source_acquisition_required,active_track,vt_seal_18_to_21 vt_seal_dui vt_seal_felony vt_seal_misdemeanor vt_seal_nonconviction vt_seal_pardon,bound_to_tracks_by_the_committed_relationships,,,guidance_only exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,https://www.vtcourts.gov/media/10142,www.vtcourts.gov,2026-08-02,REV-2025-07,088116244572ec7ccf00db799e1f6561928715e45c178f20b06de48d8d7a81c2,false,,candidate_current_source,false,acroform,33,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 088116244572ec7ccf00db799e1f6561928715e45c178f20b06de48d8d7a81c2) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official VT 200-00132 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
VT,200-00132 – Stipulation to Seal Criminal History Record + Order.pdf,200-00132 – Stipulation to Seal Criminal History Record + Order.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,088116244572ec7ccf00db799e1f6561928715e45c178f20b06de48d8d7a81c2,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for VT 200-00132 – Stipulation to Seal Criminal History Record + Order.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT 200-00132 – Stipulation to Seal Criminal History Record + Order.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,200-00132A,Stipulation to Expunge Criminal History Record and Order,false,B,official_source_acquisition_required,active_track,vt_exp_decriminalized,bound_to_tracks_by_the_committed_relationships,,,guidance_only,acroform_fill,false,,false,false,true,true,false,https://www.vtcourts.gov/media/10142,www.vtcourts.gov,2026-08-02,REV-2025-07,9f530430fba20599eb5d838c3e0aa505647124fbe976e74d0a6a349e3ea41dec,false,,candidate_current_source,false,acroform,33,false,unprovable: object streams hide objects from the residue scan,false,clipped_overlapping_or_misplaced contact_sheet_shows_no_fill currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF RC-V-SHEET-PANELS-IDENTICAL,RC-V-CLIPPING,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 9f530430fba20599eb5d838c3e0aa505647124fbe976e74d0a6a349e3ea41dec) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official VT 200-00132A binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
